id,title,publishedAt,guest,episode,topics,tags,duration,viewCount,likeCount,commentCount
-hxeDjAxvJ8,"Marc Andreessen: Future of the Internet, Technology, and AI | Lex Fridman Podcast #386",2023-06-22T02:01:03Z,Marc Andreessen,386,"Future of the Internet, Technology, and AI","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,marc andreessen,mit ai",3hr 11min 35s,310910,6230,1151
diJp4zoQPqo,Jimmy Wales: Wikipedia | Lex Fridman Podcast #385,2023-06-18T22:40:04Z,Jimmy Wales,385,Wikipedia,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,jimmy wales,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",3hr 15min 7s,172147,3154,826
8qgIFD0PaWo,"Matthew McConaughey: Freedom, Truth, Family, Hardship, and Love | Lex Fridman Podcast #384",2023-06-13T18:25:09Z,Matthew McConaughey,384,"Freedom, Truth, Family, Hardship, and Love","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,matthew mcconaughey,mit ai",2hr 19min 1s,1018347,27600,3091
Ff4fRgnuFgQ,"Mark Zuckerberg: Future of AI at Meta, Facebook, Instagram, and WhatsApp | Lex Fridman Podcast #383",2023-06-08T22:48:56Z,Mark Zuckerberg,383,"Future of AI at Meta, Facebook, Instagram, and WhatsApp","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mark zuckerberg,mit ai",2hr 41min 59s,1231310,25564,3848
8TmV6KEYkK0,"Bert Kreischer: Comedy, Drinking, Rogan, Segura, Churchill & Kim Jong Un | Lex Fridman Podcast #382",2023-06-05T17:09:11Z,Bert Kreischer,382,"Comedy, Drinking, Rogan, Segura, Churchill & Kim Jong Un","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,bert kreischer,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",2hr 8min 4s,384227,8210,1301
pdJQ8iVTwj8,Chris Lattner: Future of Programming and AI | Lex Fridman Podcast #381,2023-06-02T21:18:32Z,Chris Lattner,381,Future of Programming and AI,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,c++,chris lattner,hardware,learning,lex ai,lex fridman,lex jre,lex mit,lex podcast,machine,mit ai,mojo,programming,python,software",3hr 34min 4s,783800,8074,665
YDjOS0VHEr4,Neil Gershenfeld: Self-Replicating Robots and the Future of Fabrication | Lex Fridman Podcast #380,2023-05-28T15:46:03Z,Neil Gershenfeld,380,Self-Replicating Robots and the Future of Fabrication,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,diy,fab lab,lex ai,lex fridman,lex jre,lex mit,lex podcast,maker movement,mit ai,neil gershenfeld,quantum computer",2hr 7min 5s,633728,10114,1329
iFXGpKf9VBU,"Randall Kennedy: The N-Word - History of Race, Law, Politics, and Power | Lex Fridman Podcast #379",2023-05-24T15:25:12Z,Randall Kennedy,379,"The N-Word - History of Race, Law, Politics, and Power","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,randall kennedy",3hr 10min 4s,243153,5770,1539
IQnUa5Bq5x4,"Anna Frebel: Origin and Evolution of the Universe, Galaxies, and Stars | Lex Fridman Podcast #378",2023-05-18T21:16:26Z,Anna Frebel,378,"Origin and Evolution of the Universe, Galaxies, and Stars","agi,ai,ai podcast,anna frebel,artificial intelligence,artificial intelligence podcast,astrology,astronomy,astrophysics,big bang,carbon,helium,hydrogen,iron,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,stellar,universe",2hr 18min 50s,434732,6831,1097
DgTjSrrf6GQ,Harvey Silverglate: Freedom of Speech | Lex Fridman Podcast #377,2023-05-16T01:17:17Z,Harvey Silverglate,377,Freedom of Speech,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,harvey silverglate,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",1hr 51min 12s,149267,3668,858
PdE-waSx-d8,"Stephen Wolfram: ChatGPT and the Nature of Truth, Reality & Computation | Lex Fridman Podcast #376",2023-05-09T17:10:30Z,Stephen Wolfram,376,"ChatGPT and the Nature of Truth, Reality & Computation","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,stephen wolfram",4hr 14min 34s,669645,12175,1485
2i31fDkaK9A,"David Pakman: Politics of Trump, Biden, Bernie, AOC, Socialism & Wokeism | Lex Fridman Podcast #375",2023-05-06T17:38:23Z,David Pakman,375,"Politics of Trump, Biden, Bernie, AOC, Socialism & Wokeism","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,david pakman,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",3hr 31min 3s,625489,11659,5629
cLVdsZ3I5os,Robert Playter: Boston Dynamics CEO on Humanoid and Legged Robotics | Lex Fridman Podcast #374,2023-04-28T19:10:22Z,Robert Playter,374,Boston Dynamics CEO on Humanoid and Legged Robotics,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,robert playter",2hr 27min 58s,935114,9456,1024
wMavKrA-4do,Manolis Kellis: Evolution of Human Civilization and Superintelligent AI | Lex Fridman Podcast #373,2023-04-21T21:09:00Z,Manolis Kellis,373,Evolution of Human Civilization and Superintelligent AI,"agi,ai,ai podcast,artificial,artificial intelligence,artificial intelligence podcast,biology,education,employment,evolution,intelligence,lex ai,lex fridman,lex jre,lex mit,lex podcast,manolis kellis,mit ai,relationships",2hr 30min 28s,565055,10483,2197
OgIo36F6Fsg,"Simone Giertz: Queen of Sh*tty Robots, Innovative Engineering, and Design | Lex Fridman Podcast #372",2023-04-16T19:49:00Z,Simone Giertz,372,"Queen of Sh*tty Robots, Innovative Engineering, and Design","TED talk,agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,consciousness,engineering,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,robotics,robots,simone giertz",1hr 59min 14s,313635,7822,961
VcVfceTsD0A,Max Tegmark: The Case for Halting AI Development | Lex Fridman Podcast #371,2023-04-13T16:25:45Z,Max Tegmark,371,The Case for Halting AI Development,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,eliezer yudkowsky,lex ai,lex fridman,lex jre,lex mit,lex podcast,max tegmark,meditations on moloch,mit,mit ai,pause giant ai experiments,sam altman",2hr 48min 13s,1175724,24364,4547
Osh0-J3T2nY,"Edward Frenkel: Reality is a Paradox - Mathematics, Physics, Truth & Love | Lex Fridman Podcast #370",2023-04-10T15:04:34Z,Edward Frenkel,370,"Reality is a Paradox - Mathematics, Physics, Truth & Love","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,edward frenkel,eric weinstein,lex ai,lex fridman,lex jre,lex mit,lex podcast,mathematics,mit ai,physics,string theory",3hr 46min 39s,1181814,16573,1729
gPfriiHBBek,"Paul Rosolie: Amazon Jungle, Uncontacted Tribes, Anacondas, and Ayahuasca | Lex Fridman Podcast #369",2023-04-04T18:49:11Z,Paul Rosolie,369,"Amazon Jungle, Uncontacted Tribes, Anacondas, and Ayahuasca","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,paul rosolie",3hr 34min 58s,3338605,40107,4230
AaTRHFaaPG8,Eliezer Yudkowsky: Dangers of AI and the End of Human Civilization | Lex Fridman Podcast #368,2023-03-30T15:13:32Z,Eliezer Yudkowsky,368,Dangers of AI and the End of Human Civilization,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,dangers of agi,eliezer yudkowsky,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,openai,superintelligence",3hr 17min 51s,1736511,26223,9665
L_Guz73e6fw,"Sam Altman: OpenAI CEO on GPT-4, ChatGPT, and the Future of AI | Lex Fridman Podcast #367",2023-03-25T18:03:21Z,Sam Altman,367,"OpenAI CEO on GPT-4, ChatGPT, and the Future of AI","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,sam altman",2hr 23min 57s,5364978,98868,11396
qtOKrG_wK5A,"Shannon Curry: Johnny Depp & Amber Heard Trial, Marriage, Dating & Love | Lex Fridman Podcast #366",2023-03-21T23:00:36Z,Shannon Curry,366,"Johnny Depp & Amber Heard Trial, Marriage, Dating & Love","agi,ai,ai podcast,amber heard,artificial intelligence,artificial intelligence podcast,divorce,johnny depp,lex ai,lex fridman,lex jre,lex mit,lex podcast,marriage,mit ai,psychiatry,psychology,relationship,shannon curry,trial",1hr 46min 43s,2036202,41577,5166
Qyrjgf-_Vdk,"Sam Harris: Trump, Pandemic, Twitter, Elon, Bret, IDW, Kanye, AI & UFOs | Lex Fridman Podcast #365",2023-03-14T17:16:43Z,Sam Harris,365,"Trump, Pandemic, Twitter, Elon, Bret, IDW, Kanye, AI & UFOs","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,sam harris",4hr 27min 46s,1278830,23599,13585
8EguLJgkc54,Chris Voss: FBI Hostage Negotiator | Lex Fridman Podcast #364,2023-03-10T17:14:56Z,Chris Voss,364,FBI Hostage Negotiator,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,chris voss,closing deals,emotion,fbi,hostages,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,negotiation,reason,strategy",2hr 10min 17s,1324284,15147,1217
hLZ6PACCBy8,"B-Team Jiu Jitsu: Craig Jones, Nicky Rod, and Nicky Ryan | Lex Fridman Podcast #363",2023-03-06T18:32:56Z,B-Team Jiu Jitsu,363,"Craig Jones, Nicky Rod, and Nicky Ryan","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,craig jones nicky rod nicky ryan,gordon ryan,john danaher,lex ai,lex fridman,lex jre,lex mit,lex podcast,makhachev,mit ai,sambo,volk,volkanovski",2hr 50min 3s,647199,9392,1036
XiCxj-bXu5M,"Ginni Rometty: IBM CEO on Leadership, Power, and Adversity | Lex Fridman Podcast #362",2023-03-02T19:07:21Z,Ginni Rometty,362,"IBM CEO on Leadership, Power, and Adversity","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,business,ceo,executive,ginni rometty,hiring,ibm,leadership,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",1hr 52min 16s,459058,6799,855
J1lN9zkK_k0,Aaron Smith-Levin: Scientology | Lex Fridman Podcast #361,2023-02-25T20:25:52Z,Aaron Smith-Levin,361,Scientology,"aaron smith-levin,agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,auditing,growingupinscientology,leaving scientology,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,scientology,sea organization,tom cruise",2hr 13min 7s,2163352,22140,3475
GkZz2I6sK08,"Tim Urban: Tribalism, Marxism, Liberalism, Social Justice, and Politics | Lex Fridman Podcast #360",2023-02-20T20:17:54Z,Tim Urban,360,"Tribalism, Marxism, Liberalism, Social Justice, and Politics","Marxism,agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,division,justice,lex ai,lex fridman,lex jre,lex mit,lex podcast,liberal,mit ai,power,republican,social,tim urban,trump,woke",3hr 7min 19s,1390297,10973,2070
y3cw_9ELpQw,"Andrew Strominger: Black Holes, Quantum Gravity, and Theoretical Physics | Lex Fridman Podcast #359",2023-02-15T17:14:46Z,Andrew Strominger,359,"Black Holes, Quantum Gravity, and Theoretical Physics","agi,ai,ai podcast,andrew strominger,artificial intelligence,artificial intelligence podcast,black,einstein,gravity,hawking,hole,lex ai,lex fridman,lex jre,lex mit,lex podcast,mechanics,mit ai,quantum,relativity",2hr 19min 34s,1137253,12485,1221
cFSrxSBrgSc,"Aella: Sex Work, OnlyFans, Porn, Escorting, Dating, and Human Sexuality | Lex Fridman Podcast #358",2023-02-10T18:55:57Z,Aella,358,"Sex Work, OnlyFans, Porn, Escorting, Dating, and Human Sexuality","aella,agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,fetish,lex ai,lex fridman,lex jre,lex mit,lex podcast,love,mit ai,monogamy,polyamory,psychology,relationship,romance,sex,work",3hr 57min 49s,1193928,21181,5394
jRBksDVs4tg,"Paul Conti: Narcissism, Sociopathy, Envy, and the Nature of Good and Evil | Lex Fridman Podcast #357",2023-02-07T17:03:54Z,Paul Conti,357,"Narcissism, Sociopathy, Envy, and the Nature of Good and Evil","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,evil,jealousy,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,narcissism,paul conti,pride,psychiatry,suffering,trauma",3hr 17min 28s,2033457,17368,2367
5eK5A_43pkE,"Tim Dodd: SpaceX, Starship, Rocket Engines, and Future of Space Travel | Lex Fridman Podcast #356",2023-02-02T17:33:01Z,Tim Dodd,356,"SpaceX, Starship, Rocket Engines, and Future of Space Travel","America,Black holes,Rockets,Russia,Shuttle,Soviet,Space,SpaceX,Tesla,agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,tim dodd",5hr 15min 45s,628816,15971,1983
uZN5xjoS6TU,David Kipping: Alien Civilizations and Habitable Worlds | Lex Fridman Podcast #355,2023-01-28T20:01:31Z,David Kipping,355,Alien Civilizations and Habitable Worlds,"agi,ai,ai podcast,alien,artificial intelligence,artificial intelligence podcast,astronomy,astrophysics,david kipping,europa,exomoon,exoplanet,lex ai,lex fridman,lex jre,lex mit,lex podcast,life,mars,mit ai,universe,venus",3hr 47min 10s,5377371,33605,3444
GvX-heRWFfA,"Jeremi Suri: Civil War, Slavery, Freedom, and Democracy | Lex Fridman Podcast #354",2023-01-25T17:20:28Z,Jeremi Suri,354,"Civil War, Slavery, Freedom, and Democracy","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,biden,civil war,elections,jeremi suri,lex ai,lex fridman,lex jre,lex mit,lex podcast,lincoln,mit ai,slavery,this is democracy,trump,ut austin",2hr 59min 53s,1547803,9913,3552
aJoRMFWn2Jk,Dennis Whyte: Nuclear Fusion and the Future of Energy | Lex Fridman Podcast #353,2023-01-21T18:36:55Z,Dennis Whyte,353,Nuclear Fusion and the Future of Energy,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,commonwealth fusion systems,dennis whyte,high temperature superconductors,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit,mit ai,nuclear fusion,sparc,sustainable energy,tokamak",3hr 8min 7s,3220804,24941,2567
BOKCNUqbpH0,Omar Suleiman: Islam | Lex Fridman Podcast #352,2023-01-17T17:33:56Z,Omar Suleiman,352,Islam,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,islam,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,omar suleiman,prayer,prophets,quran,southern methodist university,yaqeen institute",3hr 2min 53s,1431925,41325,11790
Z3_PwvvfxIU,"MrBeast: Future of YouTube, Twitter, TikTok, and Instagram | Lex Fridman Podcast #351",2023-01-11T17:33:09Z,MrBeast,351,"Future of YouTube, Twitter, TikTok, and Instagram","agi,ai,ai podcast,antarctica,artificial intelligence,artificial intelligence podcast,creator,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,mrbeast,social media,tiktok,twitter,video production,youtube",2hr 17min 47s,3572304,67377,7325
NXU_M4030nE,"Betül Kaçar: Origin of Life, Ancient DNA, Panspermia, and Aliens | Lex Fridman Podcast #350",2022-12-29T17:34:42Z,Betül Kaçar,350,"Origin of Life, Ancient DNA, Panspermia, and Aliens","agi,ai,ai podcast,alien,artificial intelligence,artificial intelligence podcast,astrobiology,bacteria,betül kaçar,biology,chemistry,dna,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,origin of life,panspermia",2hr 40min 18s,824401,16285,2765
pNlfHgHJweQ,Bhaskar Sunkara: Socialism and Communism | Lex Fridman Podcast #349,2022-12-22T19:39:59Z,Bhaskar Sunkara,349,Socialism and Communism,"agi,ai,ai podcast,aoc,artificial intelligence,artificial intelligence podcast,bernie sanders,bhaskar sunkara,communism,lex ai,lex fridman,lex jre,lex mit,lex podcast,marxism,mit ai,socialism,stalin,trump",3hr 42min 35s,434680,6284,3906
yyBosLx7bbM,Nathalie Cabrol: Search for Alien Life | Lex Fridman Podcast #348,2022-12-19T18:56:13Z,Nathalie Cabrol,348,Search for Alien Life,"agi,ai,ai podcast,alien life,artificial intelligence,artificial intelligence podcast,bacteria,freediving,lex ai,lex fridman,lex jre,lex mit,lex podcast,mars,mit ai,nathalie cabrol,scuba diving,seti,volcanoes",2hr 6min 25s,357559,7622,933
NUkXluf3OYA,Michael Malice: Christmas Special | Lex Fridman Podcast #347,2022-12-15T20:24:37Z,Michael Malice,347,Christmas Special,"Christmas,Lenin,October Revolution,Stalin,Trotsky,White Pill,agi,ai,ai podcast,anarchy,artificial intelligence,artificial intelligence podcast,lex ai,lex fridman,lex jre,lex mit,lex podcast,michael malice,mit ai",3hr 40min 53s,903486,17437,2717
9PIOoJMMptA,Ed Calderon: Mexican Drug Cartels | Lex Fridman Podcast #346,2022-12-12T17:09:39Z,Ed Calderon,346,Mexican Drug Cartels,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,cartels,china,counter narcotics,ed calderon,el chapo,fentanyl,kidnapping,lex ai,lex fridman,lex jre,lex mit,lex podcast,mexico,mit ai,ptsd,violence",4hr 5min 21s,1163709,24591,2610
hi9Rf0oLdHk,"Coffeezilla: SBF, FTX, Fraud, Scams, Fake Gurus, Money, Fame, and Power | Lex Fridman Podcast #345",2022-12-09T02:24:56Z,Coffeezilla,345,"SBF, FTX, Fraud, Scams, Fake Gurus, Money, Fame, and Power","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,coffeezilla,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai",3hr 46min 19s,5555513,63041,8218
2oHH4aClJQs,Noam Brown: AI vs Humans in Poker and Games of Strategic Negotiation | Lex Fridman Podcast #344,2022-12-06T17:22:16Z,Noam Brown,344,AI vs Humans in Poker and Games of Strategic Negotiation,"agi,ai,ai podcast,alphago,artificial intelligence,artificial intelligence podcast,chess,diplomacy,game,learning,lex ai,lex fridman,lex jre,lex mit,lex podcast,machine,mit ai,noam brown,poker,programming",2hr 29min 21s,427803,4164,513
FhfmGM6hswI,Roger Gracie: Greatest Jiu Jitsu Competitor of All Time | Lex Fridman Podcast #343,2022-12-03T17:09:30Z,Roger Gracie,343,Greatest Jiu Jitsu Competitor of All Time,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,bjj,buchecha,cross collar choke,judo,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,mount position,roger gracie,submission,xande",2hr 59min 33s,475442,8608,822
H9AAnV59ddE,"Todd Howard: Skyrim, Elder Scrolls 6, Fallout, and Starfield | Lex Fridman Podcast #342",2022-11-29T17:03:14Z,Todd Howard,342,"Skyrim, Elder Scrolls 6, Fallout, and Starfield","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,bethesda,elder scrolls,fallout,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,skyrim,starfield,todd howard,video games",2hr 44min 52s,1690621,52099,8350
-DVyjdw4t9I,Guido van Rossum: Python and the Future of Programming | Lex Fridman Podcast #341,2022-11-26T16:23:48Z,Guido van Rossum,341,Python and the Future of Programming,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,asyncio,coding,gil,guido van rossum,ide,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,mypy,parallelism,programming,python 3",3hr 15min 51s,884094,13602,1262
4KiO8GRgwDk,Chris Tarbell: FBI Agent Who Took Down Silk Road | Lex Fridman Podcast #340,2022-11-22T17:23:09Z,Chris Tarbell,340,FBI Agent Who Took Down Silk Road,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,chris tarbell,fbi,haker,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,silk road,tor,trump",2hr 56min 3s,2520299,28794,6529
5Gk9gIpGvSE,Climate Change Debate: Bjørn Lomborg and Andrew Revkin | Lex Fridman Podcast #339,2022-11-18T16:55:57Z,Climate Change Debate,339,Bjørn Lomborg and Andrew Revkin,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,change,climate,climate change debate,emission,energy,gas,global,green,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,planet,warming",4hr 11min 6s,896670,17180,5255
kFQUDCgMjRc,"Chamath Palihapitiya: Money, Success, Startups, Energy, Poker & Happiness | Lex Fridman Podcast #338",2022-11-15T16:56:46Z,Chamath Palihapitiya,338,"Money, Success, Startups, Energy, Poker & Happiness","agi,ai,ai podcast,alternative energy,artificial intelligence,artificial intelligence podcast,aws,chamath palihapitiya,energy,facebook,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,money,nuclear,poker,startups,twitter,wealth",2hr 57min 24s,1430302,26059,2607
bqeuFiAUU4o,"Destiny: Politics, Free Speech, Controversy, Sex, War, and Relationships | Lex Fridman Podcast #337",2022-11-11T17:23:48Z,Destiny,337,"Politics, Free Speech, Controversy, Sex, War, and Relationships","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,debate,destiny,discourse,factorio,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,streaming,video games",4hr 15min 34s,1568407,39178,10652
AF8DOS4C2KM,"Ben Shapiro: Politics, Kanye, Trump, Biden, Hitler, Extremism, and War | Lex Fridman Podcast #336",2022-11-07T15:50:54Z,Ben Shapiro,336,"Politics, Kanye, Trump, Biden, Hitler, Extremism, and War","agi,ai,ai podcast,andrew breitbart,artificial intelligence,artificial intelligence podcast,ben shapiro,candace owens,elon musk,kanye west,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,politics,religion,twitter",2hr 31min 25s,6564701,90278,18789
vNhSCF9i8Qs,Fiona Hill: Vladimir Putin and Donald Trump | Lex Fridman Podcast #335,2022-11-04T16:09:32Z,Fiona Hill,335,Vladimir Putin and Donald Trump,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,donald,donbas,fiona hill,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,nuclear,putin,trump,ukraine,vladimir,war,zelenskyy",3hr 19min 25s,1960996,21023,5904
OYsYgzzsdT0,"Abbas Amanat: Iran Protests, Mahsa Amini, History, CIA & Nuclear Weapons | Lex Fridman Podcast #334",2022-11-02T17:23:20Z,Abbas Amanat,334,"Iran Protests, Mahsa Amini, History, CIA & Nuclear Weapons","abbas amanat,agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,hijab protests,iran,khamenei,khomeini,lex ai,lex fridman,lex jre,lex mit,lex podcast,mahsa amini,mit ai,theocracy,yale",3hr 5min 58s,402142,6659,1418
cdiD-9MMpb0,"Andrej Karpathy: Tesla AI, Self-Driving, Optimus, Aliens, and AGI | Lex Fridman Podcast #333",2022-10-29T16:37:23Z,Andrej Karpathy,333,"Tesla AI, Self-Driving, Optimus, Aliens, and AGI","agi,ai,ai podcast,andrej karpathy,artificial intelligence,artificial intelligence podcast,autonomous driving,autopilot,computer science,deep learning,elon musk,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,optimus,radar,tesla",3hr 28min 48s,1625301,26270,2431
4AWLcxTGZPA,Kanye 'Ye' West Interview | Lex Fridman Podcast #332,2022-10-24T21:10:38Z,,332,,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,fashion,hip hop,kanye 'ye' west,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,music,rap,yeezy",2hr 26min 30s,4794703,159556,60120
VeH7qKZr0WI,"Balaji Srinivasan: How to Fix Government, Twitter, Science, and the FDA | Lex Fridman Podcast #331",2022-10-20T16:25:24Z,Balaji Srinivasan,331,"How to Fix Government, Twitter, Science, and the FDA","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,balaji srinivasan,bitcoin,crypto,fda,government,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,network state,social media",7hr 47min 52s,782270,16027,2847
oJNvxYEcVAY,"Hikaru Nakamura: Chess, Magnus, Kasparov, and the Psychology of Greatness | Lex Fridman Podcast #330",2022-10-17T16:45:49Z,Hikaru Nakamura,330,"Chess, Magnus, Kasparov, and the Psychology of Greatness","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,chessbae,grandmaster,hans niemann,hikaru nakamura,lex ai,lex fridman,lex jre,lex mit,lex podcast,magnus carlsen,mit ai,streaming,twitch",2hr 48min 42s,1571205,26745,2085
ZFntEFXKDHM,"Kate Darling: Social Robots, Ethics, Privacy and the Future of MIT | Lex Fridman Podcast #329",2022-10-15T19:35:14Z,Kate Darling,329,"Social Robots, Ethics, Privacy and the Future of MIT","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,automation,ethics,jeffrey epstein,kate darling,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit,mit ai,privacy,robots",3hr 3min 33s,273205,4306,745
iZRbD7q1n-U,"John Danaher: Grappling, Jiu Jitsu, ADCC, and Animal Combat | Lex Fridman Podcast #328",2022-10-10T17:56:08Z,John Danaher,328,"Grappling, Jiu Jitsu, ADCC, and Animal Combat","adcc,agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,bjj,galvao,gordon ryan,grappling,john danaher,judo,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,tom hardy",4hr 48min 39s,634319,12760,1291
iSMpTmibeDw,"GothamChess: Hans Niemann, Magnus Carlsen, Cheating Scandal & Chess Bots | Lex Fridman Podcast #327",2022-10-07T16:36:10Z,GothamChess,327,"Hans Niemann, Magnus Carlsen, Cheating Scandal & Chess Bots","agi,ai,ai podcast,alphazero,artificial intelligence,artificial intelligence podcast,bots,cheating,chess,gothamchess,hans niemann,lex ai,lex fridman,lex jre,lex mit,lex podcast,magnus carlsen,mit ai,stockfish",3hr 33min 19s,920779,20410,1678
q6zEzZCtkXw,"Annaka Harris: Free Will, Consciousness, and the Nature of Reality | Lex Fridman Podcast #326",2022-10-05T17:25:26Z,Annaka Harris,326,"Free Will, Consciousness, and the Nature of Reality","agi,ai,ai podcast,annaka harris,artificial intelligence,artificial intelligence podcast,consciousness,free will,ideas,identity,illusion,lex ai,lex fridman,lex jre,lex mit,lex podcast,meditation,mit ai,neuroscience,philosophy,reality",2hr 39min 40s,459042,8754,1796
p3lsYlod5OU,"Michael Levin: Biology, Life, Aliens, Evolution, Embryogenesis & Xenobots | Lex Fridman Podcast #325",2022-10-01T16:57:13Z,Michael Levin,325,"Biology, Life, Aliens, Evolution, Embryogenesis & Xenobots","agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,bioelectricity,biological robots,cognition,cognitive light cone,embryogenesis,lex ai,lex fridman,lex jre,lex mit,lex podcast,michael levin,mit ai,planaria,regenerative medicine,synthetic organisms,tufts university,xenobots",3hr 21s,3045548,33831,3258
rKnoNfajUgM,Daniel Negreanu: Poker | Lex Fridman Podcast #324,2022-09-27T18:40:07Z,Daniel Negreanu,324,Poker,"agi,ai,ai podcast,artificial intelligence,artificial intelligence podcast,cash,daniel negreanu,gambling,kenny rogers,lex ai,lex fridman,lex jre,lex mit,lex podcast,mit ai,online,poker,ranges,solvers,theory,tournament,wsop",2hr 21min 28s,1859947,25839,1868
